,K=1,K=2,K=3,K=4,K=5,K=6,K=7,K=8,K=9
40,0.152317880794702,0.449027237354086,0.458522727272727,0.465860319937573,0.362496517135692,NA,NA,NA,NA
41,0.152317880794702,0.449027237354086,0.458522727272727,0.465860319937573,0.328318584070796,NA,NA,NA,NA
42,0.152317880794702,0.449027237354086,0.458522727272727,0.465860319937573,0.328318584070796,NA,NA,NA,NA
43,0.152317880794702,0.449027237354086,0.458522727272727,0.32486930545183,0.328318584070796,NA,NA,NA,NA
44,0.152317880794702,0.449027237354086,0.458522727272727,0.32486930545183,0.328318584070796,NA,NA,NA,NA
45,0.152317880794702,0.449027237354086,0.458522727272727,0.32486930545183,0.328318584070796,NA,NA,NA,NA
46,0.152317880794702,0.672131147540984,0.458522727272727,0.32486930545183,0.381546134663342,NA,NA,NA,NA
47,0.152317880794702,0.672131147540984,0.458522727272727,0.32486930545183,0.381546134663342,NA,NA,NA,NA
48,0.152317880794702,0.672131147540984,0.458522727272727,0.32486930545183,0.381546134663342,NA,NA,NA,NA
49,0.152317880794702,0.672131147540984,0.458522727272727,0.32486930545183,0.381546134663342,NA,NA,NA,NA
50,0.152317880794702,0.672131147540984,0.458522727272727,0.32486930545183,0.543082732578098,NA,NA,NA,NA
51,0.152317880794702,0.672131147540984,0.39630271519353,0.328605200945626,0.543082732578098,NA,NA,NA,NA
52,0.610576923076923,0.672131147540984,0.39630271519353,0.328605200945626,0.543082732578098,NA,NA,NA,NA
53,0.610576923076923,0.672131147540984,0.39630271519353,0.328605200945626,0.689032855159648,NA,NA,NA,NA
54,0.610576923076923,0.672131147540984,0.39630271519353,0.328605200945626,0.689032855159648,NA,NA,NA,NA
55,0.610576923076923,0.672131147540984,0.39630271519353,0.328605200945626,NA,NA,NA,NA,NA
56,0.610576923076923,0.672131147540984,0.39630271519353,0.328605200945626,NA,NA,NA,NA,NA
57,0.610576923076923,0.672131147540984,0.39630271519353,0.328605200945626,NA,NA,NA,NA,NA
58,0.610576923076923,0.672131147540984,0.39630271519353,0.376077990251219,NA,NA,NA,NA,NA
59,0.610576923076923,0.322198275862069,0.39630271519353,0.376077990251219,NA,NA,NA,NA,NA
60,0.610576923076923,0.322198275862069,0.39630271519353,0.376077990251219,NA,NA,NA,NA,NA
61,0.610576923076923,0.322198275862069,0.275374039627982,0.376077990251219,NA,NA,NA,NA,NA
62,0.610576923076923,0.322198275862069,0.275374039627982,0.376077990251219,NA,NA,NA,NA,NA
63,0.610576923076923,0.322198275862069,0.275374039627982,0.376077990251219,NA,NA,NA,NA,NA
64,0.610576923076923,0.322198275862069,0.275374039627982,0.341317365269461,NA,NA,NA,NA,NA
65,0.610576923076923,0.322198275862069,0.275374039627982,0.341317365269461,NA,NA,NA,NA,NA
66,0.610576923076923,0.322198275862069,0.275374039627982,0.341317365269461,NA,NA,NA,NA,NA
67,0.921951219512195,0.322198275862069,0.275374039627982,0.341317365269461,NA,NA,NA,NA,NA
68,0.921951219512195,0.322198275862069,0.275374039627982,0.341317365269461,NA,NA,NA,NA,NA
69,0.921951219512195,0.322198275862069,0.275374039627982,0.711088504577823,NA,NA,NA,NA,NA
70,0.921951219512195,0.322198275862069,0.376550169109357,0.711088504577823,NA,NA,NA,NA,NA
71,0.921951219512195,0.325688073394495,0.376550169109357,0.711088504577823,NA,NA,NA,NA,NA
72,0.921951219512195,0.325688073394495,0.376550169109357,0.711088504577823,NA,NA,NA,NA,NA
73,0.921951219512195,0.325688073394495,0.376550169109357,0.8464,NA,NA,NA,NA,NA
74,0.921951219512195,0.325688073394495,0.376550169109357,0.8464,NA,NA,NA,NA,NA
75,0.921951219512195,0.325688073394495,0.376550169109357,0.8464,NA,NA,NA,NA,NA
76,0.921951219512195,0.325688073394495,0.376550169109357,0.445493300852619,NA,NA,NA,NA,NA
77,0.921951219512195,0.325688073394495,0.376550169109357,NA,NA,NA,NA,NA,NA
78,0.921951219512195,0.325688073394495,0.330472103004292,NA,NA,NA,NA,NA,NA
79,0.921951219512195,0.325688073394495,0.330472103004292,NA,NA,NA,NA,NA,NA
80,0.921951219512195,0.325688073394495,0.330472103004292,NA,NA,NA,NA,NA,NA
81,0.152143845089903,0.325688073394495,0.330472103004292,NA,NA,NA,NA,NA,NA
82,0.152143845089903,0.326285714285714,0.330472103004292,NA,NA,NA,NA,NA,NA
83,0.152143845089903,0.326285714285714,0.330472103004292,NA,NA,NA,NA,NA,NA
84,0.152143845089903,0.326285714285714,0.330472103004292,NA,NA,NA,NA,NA,NA
85,0.152143845089903,0.326285714285714,0.473036896877956,NA,NA,NA,NA,NA,NA
86,0.152143845089903,0.326285714285714,0.473036896877956,NA,NA,NA,NA,NA,NA
87,0.152143845089903,0.326285714285714,0.473036896877956,NA,NA,NA,NA,NA,NA
88,0.152143845089903,0.326285714285714,0.473036896877956,NA,NA,NA,NA,NA,NA
89,0.152143845089903,0.326285714285714,0.473036896877956,NA,NA,NA,NA,NA,NA
90,0.152143845089903,0.326285714285714,0.473036896877956,NA,NA,NA,NA,NA,NA
91,0.152143845089903,0.326285714285714,0.916587677725119,NA,NA,NA,NA,NA,NA
92,0.152143845089903,0.331001076426265,0.916587677725119,NA,NA,NA,NA,NA,NA
93,0.152143845089903,0.331001076426265,0.916587677725119,NA,NA,NA,NA,NA,NA
94,0.481942714819427,0.331001076426265,0.916587677725119,NA,NA,NA,NA,NA,NA
95,0.481942714819427,0.331001076426265,0.916587677725119,NA,NA,NA,NA,NA,NA
96,0.481942714819427,0.331001076426265,0.84967845659164,NA,NA,NA,NA,NA,NA
97,0.481942714819427,0.331001076426265,0.84967845659164,NA,NA,NA,NA,NA,NA
98,0.481942714819427,0.331001076426265,0.84967845659164,NA,NA,NA,NA,NA,NA
99,0.481942714819427,0.331001076426265,0.84967845659164,NA,NA,NA,NA,NA,NA
100,0.481942714819427,0.331001076426265,0.443702290076336,NA,NA,NA,NA,NA,NA
101,0.481942714819427,0.471101417666303,0.443702290076336,NA,NA,NA,NA,NA,NA
102,0.481942714819427,0.471101417666303,NA,NA,NA,NA,NA,NA,NA
103,0.481942714819427,0.471101417666303,NA,NA,NA,NA,NA,NA,NA
104,0.481942714819427,0.471101417666303,NA,NA,NA,NA,NA,NA,NA
105,0.481942714819427,0.471101417666303,NA,NA,NA,NA,NA,NA,NA
106,0.194297782470961,0.471101417666303,NA,NA,NA,NA,NA,NA,NA
107,0.194297782470961,0.471101417666303,NA,NA,NA,NA,NA,NA,NA
108,0.194297782470961,0.471101417666303,NA,NA,NA,NA,NA,NA,NA
109,0.194297782470961,0.472602739726027,NA,NA,NA,NA,NA,NA,NA
110,0.194297782470961,0.472602739726027,NA,NA,NA,NA,NA,NA,NA
111,0.194297782470961,0.472602739726027,NA,NA,NA,NA,NA,NA,NA
112,0.194297782470961,0.472602739726027,NA,NA,NA,NA,NA,NA,NA
113,0.194297782470961,0.472602739726027,NA,NA,NA,NA,NA,NA,NA
114,0.194297782470961,0.472602739726027,NA,NA,NA,NA,NA,NA,NA
115,0.194297782470961,0.472602739726027,NA,NA,NA,NA,NA,NA,NA
116,0.194297782470961,0.920877025738799,NA,NA,NA,NA,NA,NA,NA
117,0.473106476399561,0.920877025738799,NA,NA,NA,NA,NA,NA,NA
118,0.473106476399561,0.920877025738799,NA,NA,NA,NA,NA,NA,NA
119,0.473106476399561,0.920877025738799,NA,NA,NA,NA,NA,NA,NA
120,0.473106476399561,0.920877025738799,NA,NA,NA,NA,NA,NA,NA
121,0.473106476399561,0.920877025738799,NA,NA,NA,NA,NA,NA,NA
122,0.473106476399561,0.895833333333333,NA,NA,NA,NA,NA,NA,NA
123,0.473106476399561,0.895833333333333,NA,NA,NA,NA,NA,NA,NA
124,0.473106476399561,0.895833333333333,NA,NA,NA,NA,NA,NA,NA
125,0.473106476399561,0.895833333333333,NA,NA,NA,NA,NA,NA,NA
126,0.473106476399561,0.895833333333333,NA,NA,NA,NA,NA,NA,NA
127,0.166666666666667,0.222371364653244,NA,NA,NA,NA,NA,NA,NA
128,0.166666666666667,0.222371364653244,NA,NA,NA,NA,NA,NA,NA
129,0.166666666666667,0.222371364653244,NA,NA,NA,NA,NA,NA,NA
130,0.166666666666667,0.34644331148337,NA,NA,NA,NA,NA,NA,NA
131,0.166666666666667,0.34644331148337,NA,NA,NA,NA,NA,NA,NA
132,0.166666666666667,0.469795740982182,NA,NA,NA,NA,NA,NA,NA
133,0.166666666666667,0.309426229508197,NA,NA,NA,NA,NA,NA,NA
134,0.166666666666667,NA,NA,NA,NA,NA,NA,NA,NA
135,0.166666666666667,NA,NA,NA,NA,NA,NA,NA,NA
136,0.485714285714286,NA,NA,NA,NA,NA,NA,NA,NA
137,0.485714285714286,NA,NA,NA,NA,NA,NA,NA,NA
138,0.485714285714286,NA,NA,NA,NA,NA,NA,NA,NA
139,0.485714285714286,NA,NA,NA,NA,NA,NA,NA,NA
140,0.485714285714286,NA,NA,NA,NA,NA,NA,NA,NA
141,0.485714285714286,NA,NA,NA,NA,NA,NA,NA,NA
142,0.485714285714286,NA,NA,NA,NA,NA,NA,NA,NA
143,0.485714285714286,NA,NA,NA,NA,NA,NA,NA,NA
144,0.987898789878988,NA,NA,NA,NA,NA,NA,NA,NA
145,0.987898789878988,NA,NA,NA,NA,NA,NA,NA,NA
146,0.987898789878988,NA,NA,NA,NA,NA,NA,NA,NA
147,0.987898789878988,NA,NA,NA,NA,NA,NA,NA,NA
148,0.987898789878988,NA,NA,NA,NA,NA,NA,NA,NA
149,0.987898789878988,NA,NA,NA,NA,NA,NA,NA,NA
150,0.987898789878988,NA,NA,NA,NA,NA,NA,NA,NA
151,0.466666666666667,NA,NA,NA,NA,NA,NA,NA,NA
152,0.466666666666667,NA,NA,NA,NA,NA,NA,NA,NA
153,0.466666666666667,NA,NA,NA,NA,NA,NA,NA,NA
154,0.466666666666667,NA,NA,NA,NA,NA,NA,NA,NA
155,0.466666666666667,NA,NA,NA,NA,NA,NA,NA,NA
156,0.466666666666667,NA,NA,NA,NA,NA,NA,NA,NA
157,0.199019607843137,NA,NA,NA,NA,NA,NA,NA,NA
158,0.199019607843137,NA,NA,NA,NA,NA,NA,NA,NA
159,0.199019607843137,NA,NA,NA,NA,NA,NA,NA,NA
160,0.199019607843137,NA,NA,NA,NA,NA,NA,NA,NA
161,0.199019607843137,NA,NA,NA,NA,NA,NA,NA,NA
162,0.491101491101491,NA,NA,NA,NA,NA,NA,NA,NA
163,0.491101491101491,NA,NA,NA,NA,NA,NA,NA,NA
164,0.491101491101491,NA,NA,NA,NA,NA,NA,NA,NA
165,0.491101491101491,NA,NA,NA,NA,NA,NA,NA,NA
166,0.27027027027027,NA,NA,NA,NA,NA,NA,NA,NA
167,0.27027027027027,NA,NA,NA,NA,NA,NA,NA,NA
168,0.27027027027027,NA,NA,NA,NA,NA,NA,NA,NA
169,0.342105263157895,NA,NA,NA,NA,NA,NA,NA,NA
170,0.342105263157895,NA,NA,NA,NA,NA,NA,NA,NA
171,0.493848857644991,NA,NA,NA,NA,NA,NA,NA,NA
